date,DEBT_CG_TOTAL,REV_GG_TAX_TOTAL,EXP_CG_TOTAL_EST,REV_CG_TOTAL_EST,REV_CG_TAX_TOTAL_EST,FIN_CG_COIN_EST,FIN_CG_NETBORROW_EST,FIN_CG_RESERVES_EST,UNEMPL_RATE,REV_SG_TAX_WAGES,REV_SG_TAX_CORP,REV_SG_TAX_WITHHOLD,REV_SG_TAX_ASSESSED,REV_SG_TAX_NONASSESSED,REV_CG_TAX_ASSESSED_FED,REV_CG_TOTAL,REV_CG_TAX_FEDSHARE,REV_CG_TAX_INCTAX_FED,REV_CG_TAX_WAGES_FED,REV_CG_TAX_NONASSESSED_FED,REV_CG_TAX_WITHHOLD_FED,REV_CG_TAX_VAT_FED,REV_CG_TAX_TRADETAX_FED,REV_CG_TAX_SUPPGRANTS,REV_CG_TAX_EUOWN_GNI,REV_CG_TAX_EUOWN_VAT,REV_CG_TAX_GRANTS_TRANSPORT,REV_CG_TAX_GRANTS_MVTAX,REV_CG_OTH_ECONACT,REV_CG_OTH_INTEREST,REV_CG_OTH_PRIVATIZATION,EXP_CG_FUNC_GENSERV,EXP_CG_FUNC_EDU,EXP_CG_FUNC_DEFENSE,EXP_CG_FUNC_SOCSEC,EXP_CG_FUNC_HEALTH,EXP_CG_FUNC_HOUSING,EXP_CG_FUNC_AGRI,EXP_CG_FUNC_ENERGY,EXP_CG_FUNC_TRANSPORT,EXP_CG_FUNC_FINMGMT,EXP_CG_CAT_INTEREST,EXP_CG_CAT_GRANTS,EXP_CG_CAT_HR,EXP_CG_CAT_OPEX,EXP_CG_CAT_INVEST,EXP_CG_CAT_FIXEDASSET,EXP_CG_CAT_FINASSIST,EXP_GG_SA_TOTAL,EXP_GG_SA_COE,EXP_GG_SA_GFCF,EXP_GG_SA_INTERMED,EXP_GG_SA_SOCBEN,GG_SA_NETLENDING,REV_GG_SA_TOTAL,REV_GG_SA_LEVIES,REV_GG_SA_SOCCONTRIB,REV_GG_SA_TAXES,EXP_GG_SA_SOCBENKIND,EMPL_TOTAL,EMPL_EMPLOYEES,GDP_NOMINAL,GNI_CORP_INV_INCOME,GNI_COE,HOURS_WORKED,GDP_CONS_HH,GDP_CONS_GOV,GDP_GFCF,GDP_EXPORTS,GDP_IMPORTS,REV_GG_SA_TAXPROD,REV_GG_SA_TAXINCOME,REV_GG_SA_CAPTRANSFER_RES,EXP_GG_SA_SUBSIDIES,EXP_GG_SA_OTHTRANSFER,EXP_GG_SA_CAPTRANSFER_USE,EXP_GG_SA_PROPINC_USE,REV_GG_SA_PROPINC_RES,EXP_SSF_TOTAL,REV_SSF_TOTAL,REV_PIF_TOTAL,EXP_PIF_TOTAL,REV_PIF_CONTRIB,EXP_PIF_PENSIONS
1978-06-01,,,,,,,,,,,,,,,,7910861671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55450000000.0,,,,,,,,,,,,,,,,,,,,,,
1978-07-01,,,,,,,,,,,,,,,,6495579068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-08-01,,,,,,,,,,,,,,,,6076854455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-09-01,,,,,,,,,,,,,,,,7833885865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57086666666.666664,,,,,,,,,,,,,,,,,,,,,,
1978-10-01,,,,,,,,,,,,,,,,6797919161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-11-01,,,,,,,,,,,,,,,,6246110900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-12-01,,,,,,,,,,,,,,,,11940032322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60996666666.666664,,,,,,,,,,,,,,,,,,,,,,
1979-01-01,,,,,,,,,,,,,,,,6288144667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-02-01,,,,,,,,,,,,,,,,5978585017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-03-01,,,,,,,,,,,,,,,,7953223263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56860000000.0,,,,,,,,,,,,,,,,,,,,,,
1979-04-01,,,,,,,,,,,,,,,,6165073167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-05-01,,,,,,,,,,,,,,,,5924478583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-06-01,,,,,,,,,,,,,,,,8657919530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60550000000.0,,,,,,,,,,,,,,,,,,,,,,
1979-07-01,,,,,,,,,,,,,,,,7464448702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-08-01,,,,,,,,,,,,,,,,7218514008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-09-01,,,,,,,,,,,,,,,,8707419371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62170000000.0,,,,,,,,,,,,,,,,,,,,,,
1979-10-01,,,,,,,,,,,,,,,,6969935829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-11-01,,,,,,,,,,,,,,,,6780217796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-12-01,,,,,,,,,,,,,,,,12654105458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66210000000.0,,,,,,,,,,,,,,,,,,,,,,
1980-01-01,,,,,,,,,,,,,,,,6702387138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-02-01,,,,,,,,,,,,,,,,6701274757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-03-01,,,,,,,,,,,,,,,,8423464702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62813333333.333336,,,,,,,,,,,,,,,,,,,,,,
1980-04-01,,,,,,,,,,,,,,,,6551631561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-01,,,,,,,,,,,,,,,,6559155897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-01,,,,,,,,,,,,,,,,9267378617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64520000000.0,,,,,,,,,,,,,,,,,,,,,,
1980-07-01,,,,,,,,,,,,,,,,7546684510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-01,,,,,,,,,,,,,,,,7015989999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-09-01,,,,,,,,,,,,,,,,9345128528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66213333333.333336,,,,,,,,,,,,,,,,,,,,,,
1980-10-01,,,,,,,,,,,,,,,,7057895832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-11-01,,,,,,,,,,,,,,,,7301520408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-12-01,,,,,,,,,,,,,,,,13696197469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69293333333.33333,,,,,,,,,,,,,,,,,,,,,,
1981-01-01,,,,,,,,,,,,,,,,6284698248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-02-01,,,,,,,,,,,,,,,,7173007908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-03-01,,,,,,,,,,,,,,,,8978881305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64773333333.333336,,,,,,,,,,,,,,,,,,,5679000000.0,5851000000.0,4730666666.666667,4857333333.333333
1981-04-01,,,,,,,,,,,,,,,,7683728220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-01,,,,,,,,,,,,,,,,6703520581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-01,,,,,,,,,,,,,,,,9298129464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67236666666.666664,,,,,,,,,,,,,,,,,,,5872666666.666667,5900000000.0,4869000000.0,4883666666.666667
1981-07-01,,,,,,,,,,,,,,,,7909910933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-01,,,,,,,,,,,,,,,,7250393864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-01,,,,,,,,,,,,,,,,9213815513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69510000000.0,,,,,,,,,,,,,,,,,,,6260666666.666667,5966666666.666667,5268666666.666667,4895333333.333333
1981-10-01,,,,,,,,,,,,,,,,7410856213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-01,,,,,,,,,,,,,,,,7250915296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-12-01,,,,,,,,,,,,,,,,14561452587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73743333333.33333,,,,,,,,,,,,,,,,,,,6565333333.333333,5991000000.0,5670333333.333333,4894000000.0
1982-01-01,,,,,,,,,,,,,,,,6716700750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-01,,,,,,,,,,,,,,,,7082643966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-01,,,,,,,,,,,,,,,,8993997841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68313333333.333336,,,,,,,,,,,,,,,,,,,5960333333.333333,6264000000.0,4882333333.333333,5187000000.0
1982-04-01,,,,,,,,,,,,,,,,12271992239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-01,,,,,,,,,,,,,,,,7040190216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-06-01,,,,,,,,,,,,,,,,9917919901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70570000000.0,,,,,,,,,,,,,,,,,,,6106333333.333333,6319000000.0,4984000000.0,5215000000.0
1982-07-01,,,,,,,,,,,,,,,,7661844198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-08-01,,,,,,,,,,,,,,,,7412201555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-09-01,,,,,,,,,,,,,,,,9489537659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71853333333.33333,,,,,,,,,,,,,,,,,,,6314666666.666667,6336333333.333333,5195000000.0,5218666666.666667
1982-10-01,,,,,,,,,,,,,,,,7651719699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-11-01,,,,,,,,,,,,,,,,7404877292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-12-01,,,,,,,,,,,,,,,,14177325168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76000000000.0,,,,,,,,,,,,,,,,,,,6762666666.666667,6351000000.0,5660000000.0,5210000000.0
1983-01-01,,,,,,,,,,,,,,,,6502564109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-02-01,,,,,,,,,,,,,,,,8103631301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-03-01,,,,,,,,,,,,,,,,9010488727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70683333333.33333,,,,,,,,,,,,,,,,,,,5902666666.666667,6257000000.0,4821000000.0,5259333333.333333
1983-04-01,,,,,,,,,,,,,,,,12972526906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-05-01,,,,,,,,,,,,,,,,7003374342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-06-01,,,,,,,,,,,,,,,,9744286748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73036666666.66667,,,,,,,,,,,,,,,,,,,5926000000.0,6316000000.0,4852666666.666667,5282000000.0
1983-07-01,,,,,,,,,,,,,,,,8198172889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-08-01,,,,,,,,,,,,,,,,8181656904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-09-01,,,,,,,,,,,,,,,,9810838478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000000000.0,,,,,,,,,,,,,,,,,,,6348000000.0,6575000000.0,5219333333.333333,5565000000.0
1983-10-01,,,,,,,,,,,,,,,,7949793223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-11-01,,,,,,,,,,,,,,,,6994066132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-12-01,,,,,,,,,,,,,,,,15358312943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80703333333.33333,,,,,,,,,,,,,,,,,,,6826333333.333333,6635333333.333333,5748000000.0,5578666666.666667
1984-01-01,,,,,,,,,,,,,,,,7416278114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-02-01,,,,,,,,,,,,,,,,7910528372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-03-01,,,,,,,,,,,,,,,,9989822586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75536666666.66667,,,,,,,,,,,,,,,,,,,6233333333.333333,6704666666.666667,5102666666.666667,5665000000.0
1984-04-01,,,,,,,,,,,,,,,,9549778105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-05-01,,,,,,,,,,,,,,,,7781009897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-06-01,,,,,,,,,,,,,,,,11068200470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75490000000.0,,,,,,,,,,,,,,,,,,,6720666666.666667,6734000000.0,5197666666.666667,5643333333.333333
1984-07-01,,,,,,,,,,,,,,,,8817213791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-08-01,,,,,,,,,,,,,,,,8789730706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-09-01,,,,,,,,,,,,,,,,11090450364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78500000000.0,,,,,,,,,,,,,,,,,,,6870666666.666667,6875000000.0,5487333333.333333,5829333333.333333
1984-10-01,,,,,,,,,,,,,,,,7596645469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-11-01,,,,,,,,,,,,,,,,8279402468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-12-01,,,,,,,,,,,,,,,,15797169461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84473333333.33333,,,,,,,,,,,,,,,,,,,6824000000.0,7029666666.666667,6224333333.333333,5836333333.333333
1985-01-01,,,,,,,,,,,,,,,,7635448058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-02-01,,,,,,,,,,,,,,,,7835296165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-03-01,,,,,,,,,,,,,,,,10157091652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77343333333.33333,,,,,,,,,,,,,,,,,,,7176333333.333333,7008333333.333333,5331333333.333333,5908000000.0
1985-04-01,,,,,,,,,,,,,,,,10007847318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-05-01,,,,,,,,,,,,,,,,7461337805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-06-01,,,,,,,,,,,,,,,,12346714976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79603333333.33333,,,,,,,,,,,,,,,,,,,7066000000.0,6886000000.0,5495000000.0,5894666666.666667
1985-07-01,,,,,,,,,,,,,,,,9524694178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-08-01,,,,,,,,,,,,,,,,9250860179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-09-01,,,,,,,,,,,,,,,,12665588973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82870000000.0,,,,,,,,,,,,,,,,,,,7087333333.333333,7038666666.666667,5915333333.333333,6084000000.0
1985-10-01,,,,,,,,,,,,,,,,7950436320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-11-01,,,,,,,,,,,,,,,,8200247475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-12-01,,,,,,,,,,,,,,,,16783500198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88319999999.99998,,,,,,,,,,,,,,,,,,,6924000000.0,7076333333.333333,6716666666.666667,6074666666.666667
1986-01-01,,,,,,,,,,,,,,,,7089604173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-02-01,,,,,,,,,,,,,,,,8500424800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-03-01,,,,,,,,,,,,,,,,10402374588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80340000000.0,,,,,,,,,,,,,,,,,,,6950666666.666667,7016000000.0,5638333333.333333,6123666666.666667
1986-04-01,,,,,,,,,,,,,,,,11696864309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-05-01,,,,,,,,,,,,,,,,7784101737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-06-01,,,,,,,,,,,,,,,,13247331468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85026666666.66667,,,,,,,,,,,,,,,,,,,7400666666.666667,7057333333.333333,5934333333.333333,6093000000.0
1986-07-01,,,,,,,,,,,,,,,,10472080064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-08-01,,,,,,,,,,,,,,,,8188839881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-09-01,,,,,,,,,,,,,,,,11142897282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87403333333.33333,,,,,,,,,,,,,,,,,,,7452333333.333333,7238000000.0,6228000000.0,6316333333.333333
1986-10-01,,,,,,,,,,,,,,,,8121294673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-11-01,,,,,,,,,,,,,,,,8500482608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-12-01,,,,,,,,,,,,,,,,16665678393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92940000000.0,,,,,,,,,,,,,,,,,,,7984000000.0,7265000000.0,7059000000.0,6308000000.0
1987-01-01,,,,,,,,,,,,,,,,7951501598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-02-01,,,,,,,,,,,,,,,,8104689436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-03-01,,,,,,,,,,,,,,,,10742940111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82920000000.0,,,,,,,,,,,,,,,,,,,7117333333.333333,7253666666.666667,5859000000.0,6368666666.666667
1987-04-01,,,,,,,,,,,,,,,,12663221882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-05-01,,,,,,,,,,,,,,,,7443100110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-06-01,,,,,,,,,,,,,,,,11744577062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86680000000.00002,,,,,,,,,,,,,,,,,,,7229000000.0,7297333333.333333,5926333333.333333,6365666666.666667
1987-07-01,,,,,,,,,,,,,,,,9292474917.999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-08-01,,,,,,,,,,,,,,,,8996983853.000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-09-01,,,,,,,,,,,,,,,,11928624429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89323333333.33334,,,,,,,,,,,,,,,,,,,7631000000.0,7559333333.333333,6344666666.666667,6633333333.333333
1987-10-01,,,,,,,,,,,,,,,,8457504777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-11-01,,,,,,,,,,,,,,,,8704917981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-12-01,,,,,,,,,,,,,,,,17256596099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96120000000.0,,,,,,,,,,,,,,,,,,,8452333333.333333,7618000000.0,7139666666.666667,6631333333.333333
1988-01-01,,,,,,,,,,,,,,,,8091245399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-02-01,,,,,,,,,,,,,,,,8606664628.000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-03-01,,,,,,,,,,,,,,,,11027883598.999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87423333333.33333,,,,,,,,,,,,,,,,,,,7426333333.333333,7623666666.666667,6054333333.333333,6697000000.0
1988-04-01,,,,,,,,,,,,,,,,9198325756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
